NOME; COLUNAS; LINHAS; ALPHA; THETA; T LAB; T C2G
"data/praca.ppm"; 320; 240; 20; 180; 0,04; 1.427,031982
"data/praca.ppm"; 320; 240; 30; 180; 0,03; 1.469,988037
"data/praca.ppm"; 320; 240; 5; 225; 0,04; 1.185,875977
"data/praca.ppm"; 320; 240; 10; 225; 0,04; 1.303,709961
"data/praca.ppm"; 320; 240; 15; 225; 0,04; 1.381,938965
"data/praca.ppm"; 320; 240; 20; 225; 0,04; 1.426,087036
"data/praca.ppm"; 320; 240; 30; 225; 0,04; 1.468,587036
"data/praca.ppm"; 320; 240; 5; 270; 0,03; 1.185,770996
"data/praca.ppm"; 320; 240; 10; 270; 0,03; 1.303,707031
"data/praca.ppm"; 320; 240; 15; 270; 0,03; 1.381,904053
"data/praca.ppm"; 320; 240; 20; 270; 0,03; 1.426,062988
"data/praca.ppm"; 320; 240; 30; 270; 0,03; 1.468,572998
"data/praca.ppm"; 320; 240; 5; 315; 0,04; 1.185,816040
"data/praca.ppm"; 320; 240; 10; 315; 0,04; 1.303,758057
"data/praca.ppm"; 320; 240; 15; 315; 0,03; 1.382,078003
"data/praca.ppm"; 320; 240; 20; 315; 0,04; 1.426,180054
"data/praca.ppm"; 320; 240; 30; 315; 0,04; 1.468,610962
"data/praia.ppm"; 320; 240; 5; 0; 0,04; 1.175,129028
"data/praia.ppm"; 320; 240; 10; 0; 0,04; 1.295,475952
"data/praia.ppm"; 320; 240; 15; 0; 0,03; 1.374,062012
"data/praia.ppm"; 320; 240; 20; 0; 0,03; 1.423,536987
"data/praia.ppm"; 320; 240; 30; 0; 0,03; 1.462,984009
"data/praia.ppm"; 320; 240; 5; 45; 0,03; 1.174,818970
"data/praia.ppm"; 320; 240; 10; 45; 0,04; 1.295,364990
"data/praia.ppm"; 320; 240; 15; 45; 0,04; 1.374,217041
"data/praia.ppm"; 320; 240; 20; 45; 0,03; 1.423,890991
"data/praia.ppm"; 320; 240; 30; 45; 0,03; 1.463,826050
"data/praia.ppm"; 320; 240; 5; 90; 0,04; 1.174,662964
"data/praia.ppm"; 320; 240; 10; 90; 0,04; 1.295,218994
"data/praia.ppm"; 320; 240; 15; 90; 0,04; 1.374,291016
"data/praia.ppm"; 320; 240; 20; 90; 0,03; 1.423,878052
"data/praia.ppm"; 320; 240; 30; 90; 0,04; 1.463,810059
"data/praia.ppm"; 320; 240; 5; 135; 0,04; 1.174,291016
"data/praia.ppm"; 320; 240; 10; 135; 0,04; 1.294,973999
"data/praia.ppm"; 320; 240; 15; 135; 0,04; 1.374,067993
"data/praia.ppm"; 320; 240; 20; 135; 0,04; 1.423,730957
"data/praia.ppm"; 320; 240; 30; 135; 0,02; 1.463,680054
"data/praia.ppm"; 320; 240; 5; 180; 0,04; 1.173,176025
"data/praia.ppm"; 320; 240; 10; 180; 0,04; 1.293,727051
"data/praia.ppm"; 320; 240; 15; 180; 0,04; 1.373,266968
"data/praia.ppm"; 320; 240; 20; 180; 0,04; 1.423,083984
"data/praia.ppm"; 320; 240; 30; 180; 0,04; 1.462,776001
"data/praia.ppm"; 320; 240; 5; 225; 0,03; 1.173,256958
"data/praia.ppm"; 320; 240; 10; 225; 0,03; 1.293,425049
"data/praia.ppm"; 320; 240; 15; 225; 0,03; 1.372,355957
"data/praia.ppm"; 320; 240; 20; 225; 0,04; 1.421,740967
"data/praia.ppm"; 320; 240; 30; 225; 0,03; 1.461,212036
"data/praia.ppm"; 320; 240; 5; 270; 0,04; 1.173,432983
"data/praia.ppm"; 320; 240; 10; 270; 0,04; 1.293,620972
"data/praia.ppm"; 320; 240; 15; 270; 0,04; 1.372,493042
"data/praia.ppm"; 320; 240; 20; 270; 0,04; 1.421,817017
"data/praia.ppm"; 320; 240; 30; 270; 0,04; 1.461,218994
"data/praia.ppm"; 320; 240; 5; 315; 0,03; 1.174,295044
"data/praia.ppm"; 320; 240; 10; 315; 0,03; 1.294,484985
"data/praia.ppm"; 320; 240; 15; 315; 0,04; 1.372,983032
"data/praia.ppm"; 320; 240; 20; 315; 0,03; 1.422,410034
"data/praia.ppm"; 320; 240; 30; 315; 0,04; 1.461,640991
"data/ramp.ppm"; 200; 112; 5; 0; 0,01; 121,593002
"data/ramp.ppm"; 200; 112; 10; 0; 0,01; 124,178001
"data/ramp.ppm"; 200; 112; 15; 0; 0,02; 124,030998
"data/ramp.ppm"; 200; 112; 20; 0; 0,01; 125,264999
"data/ramp.ppm"; 200; 112; 30; 0; 0,01; 122,900002
"data/ramp.ppm"; 200; 112; 5; 45; 0,01; 121,681000
"data/ramp.ppm"; 200; 112; 10; 45; 0,01; 124,238998
"data/ramp.ppm"; 200; 112; 15; 45; 0,01; 124,053001
"data/ramp.ppm"; 200; 112; 20; 45; 0,02; 125,263000
"data/ramp.ppm"; 200; 112; 30; 45; 0,01; 122,920998
"data/ramp.ppm"; 200; 112; 5; 90; 0,01; 121,709999
"data/ramp.ppm"; 200; 112; 10; 90; 0,02; 124,227997
"data/ramp.ppm"; 200; 112; 15; 90; 0,01; 124,089996
"data/ramp.ppm"; 200; 112; 20; 90; 0,01; 125,334999
"data/ramp.ppm"; 200; 112; 30; 90; 0,01; 122,949997
"data/ramp.ppm"; 200; 112; 5; 135; 0,01; 121,728996
"data/ramp.ppm"; 200; 112; 10; 135; 0,02; 124,184998
"data/ramp.ppm"; 200; 112; 15; 135; 0; 124,129997
"data/ramp.ppm"; 200; 112; 20; 135; 0,02; 125,337997
"data/ramp.ppm"; 200; 112; 30; 135; 0,01; 122,920998
"data/ramp.ppm"; 200; 112; 5; 180; 0,01; 121,747002
"data/ramp.ppm"; 200; 112; 10; 180; 0,02; 124,315002
"data/ramp.ppm"; 200; 112; 15; 180; 0,02; 124,221001
"data/ramp.ppm"; 200; 112; 20; 180; 0,02; 125,427002
"data/ramp.ppm"; 200; 112; 30; 180; 0,01; 122,948997
"data/ramp.ppm"; 200; 112; 5; 225; 0,01; 121,695000
"data/ramp.ppm"; 200; 112; 10; 225; 0,01; 124,242996
"data/ramp.ppm"; 200; 112; 15; 225; 0,02; 124,193001
"data/ramp.ppm"; 200; 112; 20; 225; 0,02; 125,372002
"data/ramp.ppm"; 200; 112; 30; 225; 0,02; 122,851997
"data/ramp.ppm"; 200; 112; 5; 270; 0,01; 121,662003
"data/ramp.ppm"; 200; 112; 10; 270; 0,02; 124,245003
"data/ramp.ppm"; 200; 112; 15; 270; 0,01; 124,143997
"data/ramp.ppm"; 200; 112; 20; 270; 0,01; 125,338997
"data/ramp.ppm"; 200; 112; 30; 270; 0,01; 122,873001
"data/ramp.ppm"; 200; 112; 5; 315; 0,01; 121,610001
"data/ramp.ppm"; 200; 112; 10; 315; 0,01; 124,232002
"data/ramp.ppm"; 200; 112; 15; 315; 0,02; 124,111000
"data/ramp.ppm"; 200; 112; 20; 315; 0,02; 125,295998
"data/ramp.ppm"; 200; 112; 30; 315; 0,02; 122,781998
"data/rua.ppm"; 320; 240; 5; 0; 0,04; 1.161,421997
"data/rua.ppm"; 320; 240; 10; 0; 0,03; 1.233,921021
"data/rua.ppm"; 320; 240; 15; 0; 0,04; 1.252,192017
"data/rua.ppm"; 320; 240; 20; 0; 0,04; 1.248,146973
"data/rua.ppm"; 320; 240; 30; 0; 0,03; 1.220,510986
"data/rua.ppm"; 320; 240; 5; 45; 0,04; 1.161,357056
"data/rua.ppm"; 320; 240; 10; 45; 0,04; 1.233,771973
"data/rua.ppm"; 320; 240; 15; 45; 0,03; 1.252,256958
"data/rua.ppm"; 320; 240; 20; 45; 0,04; 1.248,394043
"data/rua.ppm"; 320; 240; 30; 45; 0,04; 1.220,718018
"data/rua.ppm"; 320; 240; 5; 90; 0,03; 1.161,478027
"data/rua.ppm"; 320; 240; 10; 90; 0,03; 1.233,854980
"data/rua.ppm"; 320; 240; 15; 90; 0,03; 1.252,266968
"data/rua.ppm"; 320; 240; 20; 90; 0,04; 1.248,435059
"data/rua.ppm"; 320; 240; 30; 90; 0,04; 1.220,701050
"data/rua.ppm"; 320; 240; 5; 135; 0,03; 1.161,520996
"data/rua.ppm"; 320; 240; 10; 135; 0,04; 1.233,922974
"data/rua.ppm"; 320; 240; 15; 135; 0,03; 1.252,240967
"data/rua.ppm"; 320; 240; 20; 135; 0,04; 1.248,392944
"data/rua.ppm"; 320; 240; 30; 135; 0,03; 1.220,780029
"data/rua.ppm"; 320; 240; 5; 180; 0,04; 1.161,922974
"data/rua.ppm"; 320; 240; 10; 180; 0,04; 1.234,612061
"data/rua.ppm"; 320; 240; 15; 180; 0,04; 1.252,807983
"data/rua.ppm"; 320; 240; 20; 180; 0,04; 1.248,900024
"data/rua.ppm"; 320; 240; 30; 180; 0,04; 1.221,128052
"data/rua.ppm"; 320; 240; 5; 225; 0,04; 1.161,517944
"data/rua.ppm"; 320; 240; 10; 225; 0,03; 1.233,863037
"data/rua.ppm"; 320; 240; 15; 225; 0,04; 1.252,145996
"data/rua.ppm"; 320; 240; 20; 225; 0,04; 1.248,137939
"data/rua.ppm"; 320; 240; 30; 225; 0,04; 1.220,667969
"data/rua.ppm"; 320; 240; 5; 270; 0,04; 1.161,474976
"data/rua.ppm"; 320; 240; 10; 270; 0,03; 1.233,828979
"data/rua.ppm"; 320; 240; 15; 270; 0,03; 1.252,014038
"data/rua.ppm"; 320; 240; 20; 270; 0,03; 1.247,989014
"data/rua.ppm"; 320; 240; 30; 270; 0,04; 1.220,515015
"data/rua.ppm"; 320; 240; 5; 315; 0,03; 1.161,479980
"data/rua.ppm"; 320; 240; 10; 315; 0,03; 1.233,926025
"data/rua.ppm"; 320; 240; 15; 315; 0,04; 1.252,088989
"data/rua.ppm"; 320; 240; 20; 315; 0,03; 1.248,056030
"data/rua.ppm"; 320; 240; 30; 315; 0,04; 1.220,387939
"data/sunriseA.ppm"; 130; 100; 5; 0; 0,01; 51,396999
"data/sunriseA.ppm"; 130; 100; 10; 0; 0; 54,664001
"data/sunriseA.ppm"; 130; 100; 15; 0; 0,01; 55,446999
"data/sunriseA.ppm"; 130; 100; 20; 0; 0,01; 55,512001
"data/sunriseA.ppm"; 130; 100; 30; 0; 0,01; 54,941002
"data/sunriseA.ppm"; 130; 100; 5; 45; 0,01; 51,381001
"data/sunriseA.ppm"; 130; 100; 10; 45; 0,01; 54,667000
"data/sunriseA.ppm"; 130; 100; 15; 45; 0,02; 55,459999
"data/sunriseA.ppm"; 130; 100; 20; 45; 0,01; 55,505001
"data/sunriseA.ppm"; 130; 100; 30; 45; 0,01; 54,960999
"data/sunriseA.ppm"; 130; 100; 5; 90; 0; 51,382000
"data/sunriseA.ppm"; 130; 100; 10; 90; 0,02; 54,689999
"data/sunriseA.ppm"; 130; 100; 15; 90; 0,01; 55,459999
"data/sunriseA.ppm"; 130; 100; 20; 90; 0,01; 55,508999
"data/sunriseA.ppm"; 130; 100; 30; 90; 0,01; 54,960999
"data/sunriseA.ppm"; 130; 100; 5; 135; 0,01; 51,369999
"data/sunriseA.ppm"; 130; 100; 10; 135; 0,02; 54,700001
"data/sunriseA.ppm"; 130; 100; 15; 135; 0; 55,459000
"data/sunriseA.ppm"; 130; 100; 20; 135; 0,01; 55,519001
"data/sunriseA.ppm"; 130; 100; 30; 135; 0; 54,957001
"data/sunriseA.ppm"; 130; 100; 5; 180; 0,01; 51,402000
"data/sunriseA.ppm"; 130; 100; 10; 180; 0; 54,667999
"data/sunriseA.ppm"; 130; 100; 15; 180; 0,01; 55,493000
"data/sunriseA.ppm"; 130; 100; 20; 180; 0,01; 55,534000
"data/sunriseA.ppm"; 130; 100; 30; 180; 0,01; 54,959000
"data/sunriseA.ppm"; 130; 100; 5; 225; 0; 51,372002
"data/sunriseA.ppm"; 130; 100; 10; 225; 0,01; 54,664001
"data/sunriseA.ppm"; 130; 100; 15; 225; 0,01; 55,433998
"data/sunriseA.ppm"; 130; 100; 20; 225; 0,01; 55,483002
"data/sunriseA.ppm"; 130; 100; 30; 225; 0,01; 54,915001
"data/sunriseA.ppm"; 130; 100; 5; 270; 0; 51,374001
"data/sunriseA.ppm"; 130; 100; 10; 270; 0,01; 54,653000
"data/sunriseA.ppm"; 130; 100; 15; 270; 0,01; 55,433998
"data/sunriseA.ppm"; 130; 100; 20; 270; 0,01; 55,493000
"data/sunriseA.ppm"; 130; 100; 30; 270; 0; 54,929001
"data/sunriseA.ppm"; 130; 100; 5; 315; 0,01; 51,382000
"data/sunriseA.ppm"; 130; 100; 10; 315; 0,01; 54,666000
"data/sunriseA.ppm"; 130; 100; 15; 315; 0,02; 55,448002
"data/sunriseA.ppm"; 130; 100; 20; 315; 0; 55,512001
"data/sunriseA.ppm"; 130; 100; 30; 315; 0,01; 54,939999
"data/sunriseB.ppm"; 1.000; 769; 5; 0; 0,31; 136.046,687500
"data/sunriseB.ppm"; 1.000; 769; 10; 0; 0,31; 145.324,265625
"data/sunriseB.ppm"; 1.000; 769; 15; 0; 0,31; 146.798,375000
"data/sunriseB.ppm"; 1.000; 769; 20; 0; 0,32; 145.563,390625
"data/sunriseB.ppm"; 1.000; 769; 30; 0; 0,31; 140.676,640625
"data/sunriseB.ppm"; 1.000; 769; 5; 45; 0,33; 136.035,000000
"data/sunriseB.ppm"; 1.000; 769; 10; 45; 0,31; 145.330,796875
"data/sunriseB.ppm"; 1.000; 769; 15; 45; 0,32; 146.818,015625
"data/sunriseB.ppm"; 1.000; 769; 20; 45; 0,32; 145.595,437500
"data/sunriseB.ppm"; 1.000; 769; 30; 45; 0,31; 140.712,046875
"data/sunriseB.ppm"; 1.000; 769; 5; 90; 0,32; 136.044,984375
"data/sunriseB.ppm"; 1.000; 769; 10; 90; 0,32; 145.349,671875
"data/sunriseB.ppm"; 1.000; 769; 15; 90; 0,32; 146.846,828125
"data/sunriseB.ppm"; 1.000; 769; 20; 90; 0,31; 145.627,203125
"data/sunriseB.ppm"; 1.000; 769; 30; 90; 0,32; 140.753,484375
"data/sunriseB.ppm"; 1.000; 769; 5; 135; 0,32; 136.058,671875
"data/sunriseB.ppm"; 1.000; 769; 10; 135; 0,32; 145.370,765625
"data/sunriseB.ppm"; 1.000; 769; 15; 135; 0,31; 146.877,328125
"data/sunriseB.ppm"; 1.000; 769; 20; 135; 0,31; 145.650,500000
"data/sunriseB.ppm"; 1.000; 769; 30; 135; 0,31; 140.793,828125
"data/sunriseB.ppm"; 1.000; 769; 5; 180; 0,32; 136.047,703125
"data/sunriseB.ppm"; 1.000; 769; 10; 180; 0,31; 145.356,437500
"data/sunriseB.ppm"; 1.000; 769; 15; 180; 0,31; 146.850,578125
"data/sunriseB.ppm"; 1.000; 769; 20; 180; 0,31; 145.613,390625
"data/sunriseB.ppm"; 1.000; 769; 30; 180; 0,31; 140.756,281250
"data/sunriseB.ppm"; 1.000; 769; 5; 225; 0,32; 136.021,906250
"data/sunriseB.ppm"; 1.000; 769; 10; 225; 0,31; 145.315,890625
"data/sunriseB.ppm"; 1.000; 769; 15; 225; 0,32; 146.804,218750
"data/sunriseB.ppm"; 1.000; 769; 20; 225; 0,31; 145.558,843750
"data/sunriseB.ppm"; 1.000; 769; 30; 225; 0,33; 140.685,390625
"data/sunriseB.ppm"; 1.000; 769; 5; 270; 0,32; 136.031,078125
"data/sunriseB.ppm"; 1.000; 769; 10; 270; 0,32; 145.322,031250
"data/sunriseB.ppm"; 1.000; 769; 15; 270; 0,32; 146.805,015625
"data/sunriseB.ppm"; 1.000; 769; 20; 270; 0,31; 145.553,609375
"data/sunriseB.ppm"; 1.000; 769; 30; 270; 0,32; 140.666,609375
"data/sunriseB.ppm"; 1.000; 769; 5; 315; 0,32; 136.052,453125
"data/sunriseB.ppm"; 1.000; 769; 10; 315; 0,31; 145.342,031250
"data/sunriseB.ppm"; 1.000; 769; 15; 315; 0,32; 146.822,859375
"data/sunriseB.ppm"; 1.000; 769; 20; 315; 0,32; 145.574,921875
"data/sunriseB.ppm"; 1.000; 769; 30; 315; 0,31; 140.687,718750
"data/sunriseC.ppm"; 320; 240; 5; 0; 0,03; 1.410,269043
"data/sunriseC.ppm"; 320; 240; 10; 0; 0,03; 1.509,173950
"data/sunriseC.ppm"; 320; 240; 15; 0; 0,04; 1.527,400024
"data/sunriseC.ppm"; 320; 240; 20; 0; 0,04; 1.520,782959
"data/sunriseC.ppm"; 320; 240; 30; 0; 0,03; 1.477,615967
"data/sunriseC.ppm"; 320; 240; 5; 45; 0,03; 1.410,083008
"data/sunriseC.ppm"; 320; 240; 10; 45; 0,04; 1.509,043945
"data/sunriseC.ppm"; 320; 240; 15; 45; 0,04; 1.527,698975
"data/sunriseC.ppm"; 320; 240; 20; 45; 0,03; 1.521,123047
"data/sunriseC.ppm"; 320; 240; 30; 45; 0,04; 1.477,811035
"data/sunriseC.ppm"; 320; 240; 5; 90; 0,03; 1.410,046021
"data/sunriseC.ppm"; 320; 240; 10; 90; 0,04; 1.509,006958
"data/sunriseC.ppm"; 320; 240; 15; 90; 0,03; 1.527,859985
"data/sunriseC.ppm"; 320; 240; 20; 90; 0,04; 1.521,244019
"data/sunriseC.ppm"; 320; 240; 30; 90; 0,04; 1.478,020020
"data/sunriseC.ppm"; 320; 240; 5; 135; 0,04; 1.410,182983
"data/sunriseC.ppm"; 320; 240; 10; 135; 0,03; 1.509,160034
"data/sunriseC.ppm"; 320; 240; 15; 135; 0,04; 1.527,876953
"data/sunriseC.ppm"; 320; 240; 20; 135; 0,04; 1.521,400024
"data/sunriseC.ppm"; 320; 240; 30; 135; 0,04; 1.478,246948
"data/sunriseC.ppm"; 320; 240; 5; 180; 0,03; 1.410,192993
"data/sunriseC.ppm"; 320; 240; 10; 180; 0,03; 1.509,165039
"data/sunriseC.ppm"; 320; 240; 15; 180; 0,03; 1.527,762939
"data/sunriseC.ppm"; 320; 240; 20; 180; 0,03; 1.521,229980
"data/sunriseC.ppm"; 320; 240; 30; 180; 0,04; 1.478,077026
"data/sunriseC.ppm"; 320; 240; 5; 225; 0,04; 1.409,871948
"data/sunriseC.ppm"; 320; 240; 10; 225; 0,04; 1.508,786987
"data/sunriseC.ppm"; 320; 240; 15; 225; 0,03; 1.527,307007
"data/sunriseC.ppm"; 320; 240; 20; 225; 0,04; 1.520,681030
"data/sunriseC.ppm"; 320; 240; 30; 225; 0,03; 1.477,472046
"data/sunriseC.ppm"; 320; 240; 5; 270; 0,03; 1.410,021973
"data/sunriseC.ppm"; 320; 240; 10; 270; 0,03; 1.508,780029
"data/sunriseC.ppm"; 320; 240; 15; 270; 0,04; 1.527,333984
"data/sunriseC.ppm"; 320; 240; 20; 270; 0,04; 1.520,645996
"data/sunriseC.ppm"; 320; 240; 30; 270; 0,03; 1.477,249023
"data/sunriseC.ppm"; 320; 240; 5; 315; 0,03; 1.410,212036
"data/sunriseC.ppm"; 320; 240; 10; 315; 0,04; 1.508,988037
"data/sunriseC.ppm"; 320; 240; 15; 315; 0,03; 1.527,621948
"data/sunriseC.ppm"; 320; 240; 20; 315; 0,04; 1.520,807007
"data/sunriseC.ppm"; 320; 240; 30; 315; 0,03; 1.477,597046
"data/turnerB.ppm"; 200; 150; 5; 0; 0,01; 202,514008
"data/turnerB.ppm"; 200; 150; 10; 0; 0,02; 225,406998
"data/turnerB.ppm"; 200; 150; 15; 0; 0,02; 235,354996
"data/turnerB.ppm"; 200; 150; 20; 0; 0,01; 239,145004
"data/turnerB.ppm"; 200; 150; 30; 0; 0,02; 239,574005
"data/turnerB.ppm"; 200; 150; 5; 45; 0,02; 202,388000
"data/turnerB.ppm"; 200; 150; 10; 45; 0,02; 225,235001
"data/turnerB.ppm"; 200; 150; 15; 45; 0,02; 235,253998
"data/turnerB.ppm"; 200; 150; 20; 45; 0,02; 239,061005
"data/turnerB.ppm"; 200; 150; 30; 45; 0,01; 239,556000
"data/turnerB.ppm"; 200; 150; 5; 90; 0,02; 202,429993
"data/turnerB.ppm"; 200; 150; 10; 90; 0,01; 225,272995
"data/turnerB.ppm"; 200; 150; 15; 90; 0,02; 235,242004
"data/turnerB.ppm"; 200; 150; 20; 90; 0,02; 239,059998
"data/turnerB.ppm"; 200; 150; 30; 90; 0,02; 239,567993
"data/turnerB.ppm"; 200; 150; 5; 135; 0,02; 202,404999
"data/turnerB.ppm"; 200; 150; 10; 135; 0,02; 225,281998
"data/turnerB.ppm"; 200; 150; 15; 135; 0,02; 235,246994
"data/turnerB.ppm"; 200; 150; 20; 135; 0,02; 239,067001
"data/turnerB.ppm"; 200; 150; 30; 135; 0,01; 239,572006
"data/turnerB.ppm"; 200; 150; 5; 180; 0,02; 202,524994
"data/turnerB.ppm"; 200; 150; 10; 180; 0,02; 225,395004
"data/turnerB.ppm"; 200; 150; 15; 180; 0,01; 235,343002
"data/turnerB.ppm"; 200; 150; 20; 180; 0,01; 239,132004
"data/turnerB.ppm"; 200; 150; 30; 180; 0,01; 239,630997
"data/turnerB.ppm"; 200; 150; 5; 225; 0,02; 202,404999
"data/turnerB.ppm"; 200; 150; 10; 225; 0,02; 225,343002
"data/turnerB.ppm"; 200; 150; 15; 225; 0,02; 235,278000
"data/turnerB.ppm"; 200; 150; 20; 225; 0,02; 238,983994
"data/turnerB.ppm"; 200; 150; 30; 225; 0,01; 239,358994
"data/turnerB.ppm"; 200; 150; 5; 270; 0,02; 202,406006
"data/turnerB.ppm"; 200; 150; 10; 270; 0,02; 225,300995
"data/turnerB.ppm"; 200; 150; 15; 270; 0,01; 235,238007
"data/turnerB.ppm"; 200; 150; 20; 270; 0,02; 239,014008
"data/turnerB.ppm"; 200; 150; 30; 270; 0,01; 239,339005
"data/turnerB.ppm"; 200; 150; 5; 315; 0,02; 202,667999
"data/turnerB.ppm"; 200; 150; 10; 315; 0,02; 225,304001
"data/turnerB.ppm"; 200; 150; 15; 315; 0,02; 235,197998
"data/turnerB.ppm"; 200; 150; 20; 315; 0,02; 238,994003
"data/turnerB.ppm"; 200; 150; 30; 315; 0,02; 239,417999
"data/turner.ppm"; 400; 300; 5; 0; 0,06; 2.819,247070
"data/turner.ppm"; 400; 300; 10; 0; 0,05; 3.227,631104
"data/turner.ppm"; 400; 300; 15; 0; 0,06; 3.373,593994
"data/turner.ppm"; 400; 300; 20; 0; 0,05; 3.425,039062
"data/turner.ppm"; 400; 300; 30; 0; 0,06; 3.445,676025
"data/turner.ppm"; 400; 300; 5; 45; 0,05; 2.818,216064
"data/turner.ppm"; 400; 300; 10; 45; 0,05; 3.227,225098
"data/turner.ppm"; 400; 300; 15; 45; 0,05; 3.373,294922
"data/turner.ppm"; 400; 300; 20; 45; 0,06; 3.425,066895
"data/turner.ppm"; 400; 300; 30; 45; 0,05; 3.446,431885
"data/turner.ppm"; 400; 300; 5; 90; 0,06; 2.818,165039
"data/turner.ppm"; 400; 300; 10; 90; 0,05; 3.227,056885
"data/turner.ppm"; 400; 300; 15; 90; 0,05; 3.373,250000
"data/turner.ppm"; 400; 300; 20; 90; 0,05; 3.425,114014
"data/turner.ppm"; 400; 300; 30; 90; 0,06; 3.446,287109
"data/turner.ppm"; 400; 300; 5; 135; 0,05; 2.818,370117
"data/turner.ppm"; 400; 300; 10; 135; 0,05; 3.227,122070
"data/turner.ppm"; 400; 300; 15; 135; 0,05; 3.373,347900
"data/turner.ppm"; 400; 300; 20; 135; 0,06; 3.425,139893
"data/turner.ppm"; 400; 300; 30; 135; 0,05; 3.446,254883
"data/turner.ppm"; 400; 300; 5; 180; 0,05; 2.819,072021
"data/turner.ppm"; 400; 300; 10; 180; 0,06; 3.227,627930
"data/turner.ppm"; 400; 300; 15; 180; 0,05; 3.373,610107
"data/turner.ppm"; 400; 300; 20; 180; 0,06; 3.426,145996
"data/turner.ppm"; 400; 300; 30; 180; 0,05; 3.446,141113
"data/turner.ppm"; 400; 300; 5; 225; 0,05; 2.818,166016
"data/turner.ppm"; 400; 300; 10; 225; 0,05; 3.226,284912
"data/turner.ppm"; 400; 300; 15; 225; 0,05; 3.371,277100
"data/turner.ppm"; 400; 300; 20; 225; 0,06; 3.422,979980
"data/turner.ppm"; 400; 300; 30; 225; 0,06; 3.442,843018
"data/turner.ppm"; 400; 300; 5; 270; 0,06; 2.818,090088
"data/turner.ppm"; 400; 300; 10; 270; 0,05; 3.226,224121
"data/turner.ppm"; 400; 300; 15; 270; 0,06; 3.371,145996
"data/turner.ppm"; 400; 300; 20; 270; 0,05; 3.422,788086
"data/turner.ppm"; 400; 300; 30; 270; 0,06; 3.442,798096
"data/turner.ppm"; 400; 300; 5; 315; 0,05; 2.818,242920
"data/turner.ppm"; 400; 300; 10; 315; 0,05; 3.226,464111
"data/turner.ppm"; 400; 300; 15; 315; 0,05; 3.371,375977
"data/turner.ppm"; 400; 300; 20; 315; 0,05; 3.422,929932
"data/turner.ppm"; 400; 300; 30; 315; 0,05; 3.442,996094
